"79,Kapkörbchen,Osteospermum,Korbblütler (Asteraceae),Sonne,Durchlässig,Sortenabhängig,Mai-September,20-40 cm,15-20 cm,""Alle zwei Wochen düngen (auch bei Blühpause), verblühte Stängel entfernen"",Blattläuse,""Aussaat, Stecklinge"",""Nein, zweijährig"",Ja,Nein,Nicht heimisch";;
"80,Kapuzinerkresse,Trapaeolum majus,Kapuzinerkressegewächse (Tropaeolaceae),""Sonne, Halbschatten"",""Humusreich, lehmig, sandig, nährstoffarm"",""Gelb, orange, rot"",Juli-Oktober,300 cm,30 cm,Keine,""Blattläuse, Kohlweißling"",(Selbst-)Aussaat,Nein,Ja,Nein,Nicht heimisch";;
"81,Karotte,Daucus carota ssp. sativus,Doldenblütler (Apiaceae),Sonne,""Sandig-lehmig, locker, steinarm"",Weiß,Je nach Pflanzung,30 cm,5 cm,""Mulchen, Unkraut entfernen"",""Nematoden, Möhrenfliege, Wühlmaus"",Aussaat,Nein,Nein,Nein,Nicht gefährdet";;
"82,Kartoffel,Solanum tuberosum,Nachtschattengewächse (Solanaceae),Sonne,""Mittelschwer, tiefgründig, nährstoffreich"",Weiß,Juni-August,100 cm,30 cm,Anhäufeln und bis zur Blüte düngen,""Kartoffelkäfer, Drahtwürmer, Blattläuse, Nematoden, Erdraupen, Schnecken"",Setzen,Nein,Ja,Ja,Nicht heimisch";;
"83,Kerbel,Anthriscus cerefolium,Doldenblütler (Apiaceae),""Halbschatten, absonnig"",""Locker, humusreich, feucht"",Weiß,Mai-August,30-60 cm,15 cm,""Verliert bei Blüte Aroma, daher absonnig und feucht"",""Blattläuse, Echter Mehltau"",(Selbst-)Aussaat,Nein,Ja,Nein,Nicht gefährdet";;
"84,Kirsche,Prunus,Rosengewächse (Rosaceae),""Sonne, Halbschatten"",""Leicht lehmig, nährstoffreich, kalkhaltig"",Weiß,Frühjahr,250-300 cm,150-200 cm (Säulen),""Nach der Ernte auf 2-3 Augen zurückschneiden, Dünger im Spätwinter/Frühjahr"",""Schrotschusskrankheit, Blattläuse, Frostspanner, Motten, Fruchtfliegen"",Keine,""Ja, spätfrostgefährdet"",Ja,Nein,Nicht gefährdet";;
"85,Kletternes Labkraut,Galium aparine,Rötegewächse (Rubiaceae),""Halbschatten, Schatten"",Nährstoffreich,Weiß,Mai-September,15-150 cm,5 cm,Keine,Mehltau,(Selbst-)Aussaat,Ja,Nein,Nein,Nicht gefährdet";;
"86,Knoblauch,Allium sativum,Amaryllisgewächse (Amaryllidaceae),""Sonne, windig"",""Humusreich, nährstoffreich, locker, Kompost beim Stecken"",Weiß-rot,Im zweiten Jahr,30-80 cm,15 cm,""Unkraut entfernen, wenig gießen"",Unempfindlich,Stecklinge,Ja,Nein,Nein,Nicht heimisch";;
"87,Knoblauchsrauke,Alliaria petiolata,Kreuzblütler (Brassicaceae),Halbschatten,""Humusreich, nährstoffreich, feucht"",Weiß,""Mai, im zweiten Jahr"",20-100 cm,20 cm,Keine,Unempfindlich,(Selbst-)Aussaat,Ja,Ja,Nein,Nicht gefährdet";;
"88,Kohl,Brassica,Kreuzblütler (Brassicaceae),Sonne,""Humusreich, nährstoffreich, tiefgründig"",Weiß,Im zweiten Jahr,Sortenabhängig,40-50 cm,""Kompost im Vorjahr, regelmäßig Jauche"",""Kohldrehherzmücke, Kohlfliege, Kohlweißling, Kohlhernie"",Aussaat,Sortenabhängig,Nein,Nein,Nicht heimisch";;
"89,Kohlrabi,Brassica oleracea var. gongylodes,Kreuzblütler (Brassicaceae),""Sonne, Halbschatten"",""Humusreich, feucht"",Weiß,Im zweiten Jahr,Sortenabhängig,25 cm,""Hacken, mulchen, alle sechs Wochen Jauche"",""Kohldrehherzmücke, Kohlfliege, Kohlweißling, Kohlhernie"",Aussaat,Ja,Nein,Nein,Nicht heimisch";;
"90,Kokarde,Gaillardia,Korbblütler (Asteraceae),Sonne,""Humusreich, nährstoffreich, durchlässig"",Sortenabhängig,Juli-Oktober,15-75 cm,30 cm,""Wöchentlicher Staudendünger, Teilung nach zwei Jahren";" Rückschnitt nach Blüte, Verwelktes entfernen"",""Schnecken, Falscher Mehltau"",""Aussaat, Teilung"",""Ja, Winterschutz"",Ja,Nein,Nicht heimisch";
"91,Kolbenspiere,""Spiraea x billardii """"Triumphans"""""",Rosengewächse (Rosaceae),""Sonne, Halbschatten"",""Sandig, frisch-feucht"",Pink,Juni-September,Formabhängig,100-200 cm,Humusgabe im Frühjahr und vor Blüte,Unempfindlich,""Stecklingsvermehrung, Wurzelausläufer"",Ja,Ja,Nein,""Nicht gefährdet, Neophyt""";;
"92,Koriander,Coriandrum sativum,Doldenblütler (Apiaceae),Sonne oder Schatten (sortenabhängig),""Durchlässig, kalkreich, locker"",Weiß,Juni-Juli,30-70 cm,15 cm,Anfänglich reichlich gießen gegen Schießen,Unempfindlich,Aussaat,Nein,Ja,Nein,Nicht heimisch";;
"93,Kornblume,Centaurea cyanus,Korbblütler (Asteraceae),Sonne,""Durchlässig, nährstoffarm"",Blau,Mai-September,40-80 cm,30-45 cm,Verblühtes entfernen,Milben,Aussaat,Nein,Ja,Nein,Nicht gefährdet";;
"94,Kratzdistel,Cirsium vulgare,Korbblütler (Asteraceae),""Sonne, Halbschatten"",""Locker, humusreich-lehmig, nährstoffreich, frisch"",Pink,Juli-Oktober,50-150 cm,30 cm,Keine,Rostpilze,(Selbst-)Aussaat,Ja,Ja,Nein,Gefährdet: C. tuberosum";;
"95,Kreppmyrte,Lagerstroemia indica (aka Flieder des Südens),Weiderichgewächse (Lythraceae),Sonne,""Humusreich, nährstoffreich, locker, gleichmäßig feucht"",Rosa-rot,Juli-September,300-700 cm,Solitär,""Regelmäßig düngen, jährlich umtopfen, Rückschnitt nach Blüte"",""Mehltau, Spinnmilben"",Stecklingsvermehrung,Nein,Ja,Nein,Nicht heimisch";;
"96,Kresse,Lepidium sativum,Kreuzblütler (Brassicaceae),""Halbschatten, Schatten"",""Humusreich, locker, feucht"",Weiß,Juni-August,30-50 cm,0 cm,Keine,""Blattläuse, Spinnmilben, Thripse, Gallmücke"",Aussaat,Nein,Nein,Nein,Nicht gefährdet";;
"97,Krokus,Crocus,Irisgewächse (Iridaceae),""Sonne, Halbschatten"",""Sandig-steinig, durchlässig"",Sortenabhängig,März,10 cm,5-7 cm,Flüssigdünger im Frühjahr,Wühlmäuse,Tochterzwiebeln,Ja,Ja,Ja,""Nicht gefährdet, Neophyt""";;
"98,Kürbis,Cucurbita,Kürbisgewächse (Cucurbitaceae),Sonne,""Humusreich, nährstoffreich, feucht"",Gelb,Je nach Pflanzung,Sortenabhängig,150-200 cm,""Kompost, Jauche"",""Echter/Falscher Mehltau, Mosaikvirus, Schnecken"",Aussaat,Nein,Ja,Wenn bitter,Nicht heimisch";;
"99,Lauch,Allium porrum,Amaryllisgewächse (Amaryllidaceae),""Sonne, Halbschatten"",""Humusreich, locker, tiefgründig"",Weiß,Im zweiten Jahr,60-80 cm,8-15 cm,""Kompost bei Pflanzung, Stroh und Vlies bei Frost, hacken und anhäufeln, Jauche"",""Lauchfliege, Zwiebelfliege, Lauchmotte, Nematoden, Papierfleckenkrankheit, Rostpilze"",""Aussaat je nach Erntezeitraum (sechs-neun Wochen), Pflanzung wenn bleistiftdick (Ende Juli für Winterlauch)"",Sortenabhängig,Nein,Nein,Nicht heimisch";;
"100,Lavendel,Lavendula angustifolia,Lippenblütler (Lamiaceae),Sonne,""Durchlässig, trocken, Sand- oder Steinböden"",Violett,Juli-September,40-50 cm,30 cm,""Kompost im Frühjahr, Rückschnitt im Frühjahr und nach Blüte"",Unempfindlich,Stecklingsvermehrung,Ja,Ja,Nein,Nicht heimisch";;
"101,Lein,Linum,Leingewächse (Linaceae),Sonne,""Humusreich, sandig-lehmig"",Rot,Juni-Oktober,40-75 cm,35-40 cm,Keine,""Mehltau, Thripse, Erdflöhe"",(Selbst-)Aussaat,Nein,Ja,Nein,Ausgestorben: L. tenuifolium";;
"102,Leinkraut,Linaria,Wegerichgewächse (Plantaginaceae),Sonne,""Durchlässig, locker"",Sortenabhängig,Mai-Oktober,20-75 cm,20 cm,Rückschnitt fördert zweiten Blütenflor,Unempfindlich,(Selbst-)Aussaat,Sortenabhängig,Ja,Nein,Ausgestorben: L. arvensis"; Stark gefährdet: L. repens (Neophyt);
"103,Liebstöckel,Levisticum officinale,Doldenblütler (Apiaceae),""Sonne, Halbschatten"",""Nährstoffreich, locker"",Grün-gelb,Im zweiten Jahr,200 cm,30 cm,""Kompost im Herbst, düngen nur bei gelben Blättern"",""Falscher Mehltau, Thripse"",""Rhizom, Aussaat"",Ja,Ja,Nein,Nicht heimisch";;
"104,Lilie,Lilium,Liliengewächse (Lilaceae),""Sonne, Halbschatten"",""Durchlässig, feucht, humusreich"",Sortenabhängig,Mai-August,30-100 cm,20-40 cm,Rückschnitt erst im Frühjahr,""Blattläuse, Lilienhähnchen, Wühlmäuse, Grauschimmel"",Knollen,Ja,Ja,Ja,Nicht gefährdet/nicht heimisch";;
"105,Limette,Citrus aurantifolia,Rautengewächse (Rotaceae),Sonne,Zitruserde,Weiß,April-Mai,100-300 cm,50 cm,""Jährlicher Schnitt, Trockenphasen einhalten, Eisendünger wöchentlich, Kübel alle zwei Monate drehen"",""Schildläuse, Spinnmilben"",Kauf,Nein,Unbekannt,Nein,Nicht heimisch";;
"106,Löwenmäulchen,Antirrhinum majus,Braunwurzgewächse (Scophulariaceae),""Sonne, Halbschatten"",""Nährstoffreich, leicht sauer"",Sortenabhängig,Juni-Oktober,50-60 cm,10-50 cm,""Triebe anfänglich auf 10 cm kürzen, wöchentlich düngen, evtl. stützen"",""Echter/Falscher Mehltau, Blattläuse, Trauermücken"",(Selbst-)Aussaat,Nein,Ja,Nein,""Nicht gefährdet, Neophyt""";;
"107,Löwenzahn,Taraxacum officinale,Korbblütler (Asteraceae),""Sonne, Halbschatten"",""Nährstoffreich, feucht, lehmig"",Gelb,April-Oktober,10-60 cm,30 cm,Keine,Rostpilze,""(Selbst-)Aussaat, Wurzelschnittlinge"",Ja,Ja,Nein,Nicht gefährdet";;
"108,Lorbeer,Laurus nobilis,Lorbeergewächse (Lauraceae),""Sonne, Halbschatten"",""Humusreich, nährstoffreich"",Weiß,März-Mai,300-1200 cm,100 cm,""Mäßig gießen, Langzeitdünger im Frühjahr, Formschnitt im Spätsommer und -winter"",Schildläuse,""Stecklinge, Wurzelschösslinge"",Nein,Nein,Nein,Nicht heimisch";;
"109,Lungenkraut,Pulmonaria officinalis,Raublattgewächse (Boraginaceae),""Absonnig, Halbschatten"",""Feucht-frisch, lehmig-humusreich"",""Rosa-violett, blau"",März-Mai,20-30 cm,15 cm,""Kompost im Frühjahr, Rückschnitt nach Blüte"",""Echter Mehltau, Blattläuse, Schnecken"",""Rhizom, Teilung, Wurzelschnittlinge"",Ja,Ja,Nein,Stark gefährdet: P. mollis ssp. mollis"; Gefährdet: P. montana;
"110,Lupine,Lupinus,Hülsenfrüchtler (Fabaceae),""Sonne, Halbschatten"",""Durchlässig, sandig bis mittelschwer"",Sortenabhängig,Juni-August,60-80 cm,50 cm,""Rückschnitt nach Blüte, alle drei Jahre teilen"",""Schnecken, Mehltau, Fusarium-Welke"",(Selbst-)Aussaat,Sortenabhängig,Ja,Ja,""Nicht gefährdet, Neophyt""";;
"111,Mädchenauge,Coreopsis,Korbblütler (Asteraceae),Sonne,""Humusreich, nährstoffreich, locker"",Gelb,Mai-Oktober,30-80 cm,30 cm,""Verblühtes entfernen, nach der Blüte bodennah zurückschneiden"",""Schnecken, Blattläuse, Mehltau"",""Aussaat, Teilung, Stecklinge"",Ja,Ja,Nein,Nicht heimisch";;
"112,Magnolie,Magnolia soulangeana,Magnoliengewächse (Magnoliaceae),""Sonne, Halbschatten"",""Humusreich, locker, feucht, sauer"",Weiß-rosa,März-April,1000-7000 cm,250-400 cm,Hornspäne/Rhododendrondünger im Frühjahr,Unempfindlich,""Stecklingsvermehrung, Absenker"",Ja,Nein,Nein,Nicht heimisch";;
"113,Mahonie,Mahonia aquifolium,Sauerdorngewächse (Berberidaceae),Halbschatten,Durchlässig,Gelb,April-Mai,100-150 cm,100 cm,Rückschnitt bei Vergreisung,Mehltau,""Aussaat, Ausläufer"",Ja,Ja,Leicht,""Nicht gefährdet, Neophyt""";;
"114,Majoran,Origanum majorana,Lippenblütler (Lamiaceae),Sonne,""Humusreich, leicht sandig, locker"",Weiß,Juli-September,50-90 cm,25 cm,Ernte vor Blüte,""Blattläuse, Schnecken, Erdraupen, Springwanzen"",Aussaat,Sortenabhängig,Ja,Nein,Nicht heimisch";;
"115,Malve,Malvae,Malvengewächse (Malvaceae),Sonne,""Humusreich, nährstoffreich, durchlässig"",Sortenabhängig,Juni-September,40-100 cm,30 cm,""über 60 cm festbinden, monatlich düngen";" im Herbst handbreit einkürzen"",Malvenrost,""(Selbst-)Aussaat, Teilung"",Mehrjährige Sorten mit Vlies abdecken,Ja,Nein,Gefährdet: Malva neglecta";
"116,Mangold,Beta vulgaris,Fuchsschwanzgewächse (Amaranthaceae),Sonne,""Humusreich, nährstoffreich, feucht"",Grün,Im zweiten Jahr,30-60 cm,30 cm,""Kompost und Hornspäne, regelmäßig hacken"",""Blattläuse, Schnecken, Raupen"",Aussaat,Sortenabhängig,Nein,Nein,Nicht heimisch";;
"117,Margerite,Leucanthemum,Korbblütler (Asteraceae),""Sonne, Halbschatten"",Keine Ansprüche,Weiß,Mai-August,60-100 cm,30-40 cm,""Viel wässern, regelmäßiger Rückschnitt"",""Blattläuse, Spinnmilben"",""(Selbst-)Aussaat, Stecklinge"",Sortenabhängig,Ja,Nein,Nicht gefährdet";;
"118,Marille,Prunus armeiaca,Rosengewächse (Rosaceae),Sonne,""Durchlässig, lehmig-sandig, humusreich"",Weiß-rosa,Frühjahr,600 cm,350 cm,Bei Bedarf stutzen,""Echter Mehltau, Schrotschusskrankheit, Frostspanner"",Aussaat,Ja,Ja,Nein,Nicht heimisch";;
"119,Maulbeere,Morus,Maulbeergewächse (Moraceae),Sonne,""Nährstoffreich, durchlässig"",Weiß-grün,Frühjahr,150 cm,200-300 cm,Mulchen im Frühjahr,Unempfindlich,Stecklingsvermehrung,""Stamm vor Frost schützen, Mulch"",Ja,Nein,Nicht heimisch";;
"120,Mittagsblume,Delosperma/Dorotheanthus,Mittagsblumengewächse (Azioaceae),Sonne,""Durchlässig, sandig, steinreich, humusarm, nährstoffarm"",Orange-violett,Mai-September,15 cm,20-30 cm,Keine,Unempflindlich,""Stecklingsvermehrung, Aussaat"",""Bedingt, Frostschutz"",Ja,Ja,Nicht heimisch";;
"121,Mohn,Papaver,Mohngewächse (Papaveraceae),Sonne,""Nährstoffreich, lehmig, mäßig trocken"",Sortenabhängig,Mai-Oktober (je nach Aussaat),80 cm,20-30 cm,Keine,""Blattläuse, Falscher Mehltau"",(Selbst-)Aussaat,Nein,Ja,Ja,Stark gefährdet: P. lecoqii";;
"122,Mutterkraut,Tenacetum parthenium,Korbblütler (Asteraceae),Sonne,""Feucht, humusreich, nährstoffreich"",Weiß,Juni-September,80 cm,50 cm,""Samenstände stehen lassen, da kurzlebig"",Schnecken,(Selbst-)Aussaat,Bedingt,Ja,Nein,Nicht gefährdet";;
"123,Nachtkerze,Oenothera biennis,Nachtkerzengewächse (Onagraceae),Sonne,""Mager, sandig-lehmig"",Gelb,Juni-September,100-200 cm,30 cm,Keine,Falscher Mehltau,(Selbst-)Aussaat,Zweijährig,Ja,Nein,""Nicht gefährdet, Neophyt""";;
"124,Narzisse,Narcissus,Amaryllisgewächse (Amaryllidaceae),""Sonne, Halbschatten"",""Durchlässig, mäßig nährstoffreich"",Gelb-orange,Februar-Mai,30-50 cm,15 cm,""Verblühtes entfernen, Rest nach Verwelken"",Narzissenfliege,Tochterzwiebeln,Ja,Ja,Ja,Nicht gefährdet";;
"125,Natternkopf,Echium plantagineum,Raublattgewächse (Boraginaceae),Sonne,""Locker, nährstoffarm"",Blau,Juli-September,40-50 cm,40 cm,Keine,Unempfindlich,(Selbst-)Aussaat,Zweijährig,Ja,Nein,Nicht gefährdet";;
"126,Nelke,Dianthus,Nelkengewächse (Caryophyllaceae),Sonne,""Locker, sandig, nährstoffarm, trocken"",Sortenabhängig,Mai-September,20-30 cm,20-30 cm,Verblühtes entfernen,""Schnecken, Blattläuse"",Stecklinge,Sortenabhängig,Sortenabhängig,Ja,""Gefährdet: D. armeria, D. carthusianorum, D. deltoides, D. superbus""";;
"127,Orangerotes Habichtskraut,Hieracium aurantiacum,Korbblütler (Asteraceae),Sonne,""Durchlässig, trocken, leicht sauer"",Orange,Juni-August,20-50 cm,10-30 cm,Keine,Unempfindlich,""Teilung, (Selbst-)Aussaat"",Ja,Schmetterlinge,Nein,Nicht gefährdet";;
"128,Oregano,Origanum vulgare,Lippenblütler (Lamiaceae),Sonne,""Mager, leicht, durchlässig"",Weiß-rot,Juli-September,40-60 cm,20-30 cm,Ernte nach Blüte,""Zikaden, Blattläuse"",""Aussaat, Wurzelausläufer, Teilung"",Ja,Ja,Nein,Nicht gefährdet";;
"129,Pampas,Cortaderia selloana,Süßgräser (Poaceae),Sonne,""Humusreich, nährstoffreich, tiefgründig"",Rosa-weiß,August-November,80-250 cm,100-150 cm,""Dünger im Frühjahr, Auf 20 cm im Frühjahr stutzen, im Herbst zusammenbinden"",Unempfindlich,Teilung,""Bedingt, Winterschutz am Boden und zusammenbinden"",Nein,Nein,Nicht heimisch";;
"130,Paprika,Capsicum annuum,Nachtschattengewächse (Solanaceae),Sonne,""Humusreich, nährstoffreich"",Weiß,Je nach Pflanzung,Sortenabhängig,40-50 cm,""Kompostgabe, Jauche bis August, viel Wasser"",""Blattläuse, Schnecken, Welke"",Aussaat,Überwinterung im Haus,Nein,Ja,Nicht heimisch";;
"131,Pastinake,Pastinaca sativa,Doldenblütler (Apiaceae),""Sonne, Halbschatten"",""Tiefgründig, lehmig-sandig, humusreich, feucht"",Gelb,""Im zweiten Jahr, Juli-September"",120 cm,10-15 cm,Hacken,Unempfindlich,""Aussaat Anfang Juni (Ernte Spätherbst), Samen sammeln"",Ja,Ja,Ja,Nicht gefährdet";;
"132,Pechnelke,Silene viscaria,Nelkengewächse (Caryophyllaceae),Sonne,""Nährstoffreich, leicht sauer, frisch, eher trocken"",Rot-rosa,Mai-Juli,30-60 cm,30 cm,""Rückschnitt der Stängel, Kompost im Frühjahr"",Unempfindlich,""Aussaat, Teilung"",Ja,Ja,Nein,Ausgestorben";;
"133,Perserklee,Trifolium resupinatum,Hülsenfrüchtler (Fabaceae),""Sonne, Halbschatten"",Feucht,""Rosa, weiß"",Juni-September,40-50 cm,10 cm,Keine,Unempfindlich,(Selbst-)Aussaat,Nein,Ja,Nein,Nicht heimisch";;
"134,Petersilie,Petroselinum crispum,Doldenblütler (Apiaceae),""Sonne, Halbschatten"",""Humusreich, durchlässig"",Gelb,""Im zweiten Jahr, Juni-Juli"",30-60 cm,5 cm,""Kompost vor Pflanzung, feucht halten"",""Blattläuse, Nematoden, Septoria-Blattfleckenkrankheit"",Aussaat,Bedingt,Ja,""Ja, im zweiten Jahr nach Blüte"",Nicht heimisch";;
"135,Petunie,Petunia,Nachtschattengewächse (Solanaceae),Sonne,""Blumenerde, sauer"",Sortenabhängig,Mai-Oktober,15-30 cm,25 cm,""Verblühtes entfernen, alle zwei Wochen düngen"",""Thripse, Weiße Fliege, Blattläuse, Schnecken"",Aussaat,Nein,Nein,Ja,Nicht heimisch";;
"136,Pfefferminze,Mentha x piperita,Lippenblütler (Lamiaceae),""Sonne, Halbschatten"",""Frisch, nährstoffreich, leicht feucht"",Weiß-violett,Juni-September,30-100 cm,30 cm,""Kompost im Frühjahr, alle drei-fünf Jahre umsetzen, ggf. Winterschutz"",""Blattläuse, Zikaden, Minzenblattkäfer, Erdflöhe"",""Aussaat, Ausläufer"",Ja,Ja,Nein,Nicht heimisch";;
"137,Pfeifenstrauch,""Philadelphus coronarius (aka Bauernjasmin, Duftjasmin)"",Hortensiengewächse (Hydrangeaceae),""Sonne, Halbschatten"",""Feucht, nährstoffreich"",Weiß,Juni-Juli,150-350 cm,60 cm,""Volldünger im Frühjahr und Juni, Schnitt nach Blüte"",Schwarze Bohnenblattlaus,Steckholz,Ja,Ungefüllte Sorten,Nein,Nicht heimisch";;
"138,Pfennigkraut,Lysimachia nummuralia,Primelgewächse (Primulaceae),""Halbschatten, Schatten"",""Humusreich, feucht"",Gelb,Mai-Juli,5-10 cm,35 cm,""Starkes Breitenwachstum, regelmäßig stutzen";" bei Trockenheit gießen"",Unempfindlich,""Selbstausläufer, Teilung"",Ja,""Bedingt, wichtige Ölpflanze"",Nein,Nicht gefährdet";
"139,Pfingstrose,Paeonia,Pfingstrosen (Paeoniaceae),""Sonne, Halbschatten"",""Humusarm, schwer, lehmig, feucht"",Rot,April-Juni,50-100 cm,100 cm,""Stützhile, alte Triebe entfernen, Hornspäne im Frühjahr, im Herbst zusammenbinden"",Unempfindlich,Teilung,Ja,Ungefüllte Sorten,Gering,Nicht heimisch";;
"140,Phacelia,Phacelia tanacetifolia,Raublattgewächse (Boraginaceae),""Sonne, Halbschatten"",Durchlässig,Blau-violett,Juni-September,60-100 cm,50 cm,Keine,Unempfindlich,(Selbst-)Aussaat,Nein,Ja,Allergieauslösend,Nicht heimisch";;
"141,Phlox,Phlox,Sperrkrautgewächse (Polemoniaceae),""Sonne, Halbschatten"",""Luftig, durchlässig, sandig, nährstoffreich"",Sortenabhängig,Mai-September,20-100 cm,20-40 cm,""Regelmäßig Kompost, drei-vier Jahre Eingewöhnungszeit am neuen Standort"",""Echter Mehltau, Nematoden, Schaumzikade"",""Aussaat, Teilung"",Sortenabhängig,Ja,Nein,Nicht heimisch";;
"142,Physalis,Physalis peruviana,Nachtschattengewächse (Solanaceae),Sonne,""Nährstoffreich, locker, feucht bei Fruchtbildung"",Gelb-schwarz,Mai-Juli,100-200 cm,80-100 cm,""Kompost beim Pflanzen, festbinden, zum Winter um zwei Drittel zurückschneiden und hell überwintern"",""Grauschimmel, Weiße Fliege"",""Aussaat, Stecklinge Anfang November"",Nein,Ja,Ja,Nicht heimisch";;
"143,Pimpinelle,Sanguisorba minor,Rosengewächse (Rosaceae),""Sonne, Halbschatten"",""Mäßig nährstoffreich, trocken"",Sortenabhängig,""Mehrfarbig, grün, rot"",30-60 cm,20 cm,""Verblühtes entfernen, regelmäßig düngen, alle zwei Jahre neu aussäen"",Blattläuse,Aussaat,Ja,Ja,Nein,Nicht gefährdet";;
"144,Postelein,Claytonia,Quellkrautgewächse (Montiaceae),""Sonne, Halbschatten"",""Durchlässig, humusreich, feucht"",Weiß,Februar-Mai,10-30 cm,15-20 cm,""Verblühtes entfernen, feucht halten"",Unempfindlich,(Selbst-)Aussaat,Ja,Nein,Nein,""Nicht gefährdet, Neophyt""";;
"145,Prachtscharte,Liatris spicata,Korbblützler (Asteraceae),Sonne,""Humusreich, nährstoffreich, feucht"",""Rosarot, purpurrosa, weiß"",Juli-September,40-90 cm,25 cm,""Drainage, alle fünf Jahre teilen, Verblühtes entfernen, Rückschnitt im Frühjahr auf 5 cm"",Wühlmäuse,""Aussaat, Teilung"",Ja,Ja,Nein,Nicht heimisch";;
"146,Preiselbeere,Vaccinium vitis-idaea,Heidekrautgewächse (Ericaceae),""Sonne, Halbschatten"",""Humusreich, feucht, sauer"",Weiß-rosa,""Mai-Juni, Juli-August"",20-40 cm,40-80 cm,Keine,Unempfindlich,""Ausläufer, Stecklinge"",Ja,Ja,Nein,Nicht heimisch";;
"147,Purpurglöckchen,Heuchera,Steinbrechgewächse (Saxifragaceae),""Halbschatten, Schatten"",""Humusreich, feucht, locker, leicht sauer"",Weiß-rosa,Mai-Juli,15-20 cm,30-40 cm,""Nach Blüte Stiele bodennah schneiden, im Februar zurückschneiden"",Dickmaulrüssler,Teilung alle drei-vier Jahre,""Ja, Reisig"",Ja,Nein,Nicht heimisch";;
"148,Purpurnessel,Lamium purpureum,Lippenblütler (Lamiaceae),""Halbschatten, Schatten"",""Humusreich, nährstoffreich"",Violett-pink,März-Oktober,10-35 cm,15 cm,Keine,Unempfindlich,(Selbst-)Aussaat,Nein,Ja,Nein,Nicht gefährdet";;
"149,Radieschen,Rephanus sativus var. sativus,Kreuzblütler (Brassicaceae),Sonne,""Humusreich, locker"",Weiß-violett,Je nach Pflanzung,20 cm,5 cm,Ausreichend Wasser,""Blattläuse, Erdflöhe, Kohlfliege"",Aussaat,Nein,Nein,""Nein, nach Blüte ungenießbar"",Nicht heimisch";;
"150,Rettich,Raphanus sativus,Kreuzblütler (Brassicaceae),Sonne,""Lehmiger Sandboden, humusreich"",Violett-weiß,Mai-Juni,Knolle,10-15 cm,""Kompost bei Aussaat, feucht halten, hacken"",""Rettichschwärze, Kohlhernie, Kohlfliegen, Erdflöhe"",Aussaat,Sortenabhängig,Ja,Nein,Nicht heimisch";;
"151,Rhabarber,Rheum rhabarbarum,Knöterichgewächse (Polygonaceae),""Sonne, Halbschatten"",""Humusreich, feucht, nährstoffreich"",Rosa-gelb,Frühjahr,100-200 cm,100 cm,""Pferdedung im März und nach Ernte, Blüten herausbrechen"",""Wühlmäuse, Blattläuse, Blattfleckenkrankheit, Falscher Mehltau"",Teilung,Ja,Ja,Ab Juni,Nicht heimisch";;
"152,Rhododendron,Rhododendron,Heidekrautgewächse (Ericaceae),Halbschatten,""Humusreich, sauer, locker, feucht"",Rosa,April-Mai,Sortenabhängig,30-100 cm,""Verblühtes entfernen, Hornspäne im Frühjahr"",""Dickmaulrüssler, Rhododendronwanze, Welke"",Ableger,Ja,Hummeln,Ja,Nicht heimisch";;
"153,Ringelblume,Calendula officinalis,Korbblütler (Asteraceae),""Sonne, Halbschatten"",""Leicht lehmig, nicht zu feucht"",""Gelb, orange"",Mai-Oktober,20-60 cm,25-30 cm,Kompost bei Beetvorbereitung,""Schnecken, Blattläuse, Minierfliegen"",(Selbst-)Aussaat,Nein,Ja,Nein,Nicht heimisch";;
"154,Rittersporn,Delphinium,Hahnenfußgewächse (Ranunculaceae),Sonne,""Leicht lehmig, humusreich, nährstoffreich"",Blau-weiß,Frühling/Spätsommer-Herbst (nach Rückschnitt),120-180 cm,60 cm,""Kompost, Rückschnitt nach Blüte, alle sechs Jahre teilen"",""Schnecken, Minierfliegen, Echter Mehltau"",""Aussaat, Teilung"",Ja,Bedingt,Ja,Gefährdet: Consolida regalis";;
"155,Romanesco,Brassica oleracea convar. botrytis var. botrytis,Kreuzblütler (Brassicaceae),Sonne,""Leicht lehmig, tiefgründig, feucht, kalkhaltig"",Gelb,Abhängig von Aussaat,30-40 cm,50 cm,""Hacken, mulchen, gelegentlich Jauche"",""Kohldrehherzmücke, Kohlfliege, Kohlweißling, Kohlhernie, Falscher Mehltau"",Aussaat,Nein,Nein,Nein,Nicht heimisch";;
"156,Rose,Rosa,Rosengewächse (Rosaceae),""Sonne, Halbschatten"",""Schwere Böden, tiefgründig, luftig"",Sortenabhängig,Sortenabhängig,Sortenabhängig,40-200 cm,Schnitt wenn Forsythien blühen,""Blattläuse, Spinnmilben, Grauschimmel"",""Aussaat, Stecklingsvermehrung"",Ja,Ungefüllte Sorten,Nein,""Ausgestorben: R. stylosa"; Stark gefährdet: R. caesia, R. micrantha;" Gefährdet: R. dumalis, R. villosa"""
"157,Rosenkohl,Brassica oleracea var. gemmifera,Kreuzblütler (Brassicaceae),""Sonne, Halbschatten"",""Schwer, humusreich, nährstoffreich, feucht"",Gelb,Im zweiten Jahr,70 cm,50-60 cm,""Hacken, Jauche, Ernte von unten nach oben nach dem ersten Frost"",""Kohldrehherzmücke, Kohlfliege, Kohlweißling, Kohlhernie, Weiße Fliege"",Aussaat,Ja,Ja,Nein,Nicht heimisch";;
